cod_pedido,cod_articulo,nombre_articulo,nucleo,grosor,firmeza,sexo,altura,peso,imc,valoracion,molestias_antes,molestias_despues,duerme_en_pareja
18130,690,Smart,muelles Ensacados,25 cm,4,hombre,1.900,100.000,28.000,5.000,0,0,0
18471,690,Smart,muelles Ensacados,25 cm,4,hombre,1.750,80.000,26.000,5.000,0,0,0
18725,690,Smart,muelles Ensacados,25 cm,4,mujer,1.600,50.000,20.000,5.000,0,0,0
19342,690,Smart,muelles Ensacados,25 cm,4,mujer,1.650,60.000,22.000,5.000,0,0,1
19342,690,Smart,muelles Ensacados,25 cm,4,hombre,1.780,85.000,27.000,5.000,0,0,1
21371,690,Smart,muelles Ensacados,25 cm,4,mujer,1.500,50.000,22.000,5.000,0,0,1
21371,690,Smart,muelles Ensacados,25 cm,4,hombre,1.700,70.000,24.000,5.000,1,0,1
13362,937,Spring,muelles Ensacados,31 cm,3,hombre,1.980,110.000,28.000,4.000,0,0,0
13705,937,Spring,muelles Ensacados,31 cm,3,mujer,1.680,80.000,28.000,5.000,0,1,0
14287,937,Spring,muelles Ensacados,31 cm,3,mujer,1.570,45.000,18.000,5.000,1,1,1
14287,937,Spring,muelles Ensacados,31 cm,3,hombre,1.700,70.000,24.000,5.000,1,1,1
14515,937,Spring,muelles Ensacados,31 cm,3,hombre,1.750,80.000,26.000,5.000,0,0,0
17023,937,Spring,muelles Ensacados,31 cm,3,hombre,1.740,75.000,25.000,5.000,0,0,0
22322,937,Spring,muelles Ensacados,31 cm,3,mujer,1.670,61.000,22.000,5.000,0,0,0
22761,937,Spring,muelles Ensacados,31 cm,3,hombre,1.800,100.000,31.000,4.000,0,0,0
15480,1009,Stark,muelles Ensacados,27 cm,6,hombre,2.020,105.000,26.000,5.000,1,1,0
15750,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.750,80.000,26.000,5.000,1,0,1
15750,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,90.000,28.000,5.000,1,0,1
16821,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.600,65.000,25.000,4.000,1,1,1
16821,1009,Stark,muelles Ensacados,27 cm,6,hombre,2.000,120.000,30.000,4.000,0,0,1
16982,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.870,100.000,29.000,4.000,1,0,0
17629,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.830,70.000,21.000,2.000,0,0,0
19351,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.500,59.000,26.000,5.000,0,0,1
19351,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,70.000,22.000,5.000,0,0,1
19919,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,93.000,29.000,5.000,1,0,0
19960,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.700,68.000,24.000,5.000,0,0,1
19960,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.980,110.000,28.000,5.000,0,0,1
20596,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.800,80.000,25.000,5.000,0,0,1
20596,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,80.000,25.000,5.000,0,0,1
20790,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.800,65.000,20.000,4.000,0,0,1
21132,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.770,74.000,24.000,5.000,0,0,0
21199,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.740,72.000,24.000,5.000,0,0,1
21199,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,70.000,22.000,5.000,1,1,1
21223,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.650,78.000,29.000,5.000,1,0,1
21223,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,87.000,27.000,5.000,1,0,1
22557,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.980,130.000,33.000,5.000,0,0,0
22577,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.550,75.000,31.000,5.000,0,0,0
24057,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.650,70.000,26.000,5.000,0,0,0
24792,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.800,120.000,37.000,5.000,0,0,0
26478,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.770,85.000,27.000,5.000,0,0,0
28086,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.700,90.000,31.000,5.000,1,0,0
30373,1009,Stark,muelles Ensacados,27 cm,6,mujer,1.650,58.000,21.000,5.000,0,0,0
30836,1009,Stark,muelles Ensacados,27 cm,6,hombre,2.030,110.000,27.000,5.000,0,0,0
30964,1009,Stark,muelles Ensacados,27 cm,6,hombre,1.840,130.000,38.000,0.000,0,0,0
5682,691,Suite,muelles Ensacados,30 cm,4,mujer,1.710,95.000,32.000,5.000,1,0,1
5682,691,Suite,muelles Ensacados,30 cm,4,hombre,1.880,110.000,31.000,5.000,1,0,1
5682,691,Suite,muelles Ensacados,30 cm,4,mujer,1.710,95.000,32.000,5.000,1,0,1
5682,691,Suite,muelles Ensacados,30 cm,4,hombre,1.880,110.000,31.000,5.000,1,0,1
6174,691,Suite,muelles Ensacados,30 cm,4,mujer,1.700,95.000,33.000,5.000,0,0,1
6174,691,Suite,muelles Ensacados,30 cm,4,hombre,1.860,115.000,33.000,5.000,0,0,1
6174,691,Suite,muelles Ensacados,30 cm,4,mujer,1.700,95.000,33.000,5.000,0,0,1
6174,691,Suite,muelles Ensacados,30 cm,4,hombre,1.860,115.000,33.000,5.000,0,0,1
8217,691,Suite,muelles Ensacados,30 cm,5,hombre,1.900,87.000,24.000,5.000,0,0,0
8956,691,Suite,muelles Ensacados,30 cm,4,mujer,1.640,60.000,22.000,5.000,0,0,1
8956,691,Suite,muelles Ensacados,30 cm,4,hombre,1.700,69.000,24.000,5.000,0,0,1
13415,691,Suite,muelles Ensacados,30 cm,4,hombre,1.780,79.000,25.000,5.000,0,0,0
14177,691,Suite,muelles Ensacados,30 cm,4,mujer,1.600,65.000,25.000,4.000,0,0,0
19558,691,Suite,muelles Ensacados,30 cm,4,hombre,1.690,88.000,31.000,5.000,0,0,0
17902,1036,Suite Confort,muelles Ensacados,29 cm,3,hombre,1.800,85.000,26.000,5.000,0,0,0
28626,1036,Suite Confort,muelles Ensacados,29 cm,3,hombre,1.800,115.000,35.000,5.000,1,0,0
11866,898,Super Star,muelles,28 cm,5,hombre,1.800,80.000,25.000,4.000,1,0,0
13158,898,Super Star,muelles,28 cm,5,hombre,1.850,120.000,35.000,3.000,1,1,0
14454,898,Super Star,muelles,28 cm,5,hombre,1.880,100.000,28.000,4.000,0,0,0
15574,898,Super Star,muelles,28 cm,5,hombre,1.800,113.000,35.000,5.000,0,0,0
17536,898,Super Star,muelles,28 cm,4,hombre,1.850,100.000,29.000,5.000,1,0,0
18020,898,Super Star,muelles,28 cm,4,mujer,1.730,98.000,33.000,5.000,1,1,0
21490,898,Super Star,muelles,28 cm,4,hombre,1.830,99.000,30.000,5.000,1,0,0
21535,898,Super Star,muelles,28 cm,4,mujer,1.750,102.000,33.000,5.000,0,0,0
21582,898,Super Star,muelles,28 cm,4,hombre,2.100,115.000,26.000,5.000,0,0,0
23385,898,Super Star,muelles,28 cm,4,hombre,1.830,130.000,39.000,5.000,0,0,0
23914,898,Super Star,muelles,28 cm,4,hombre,1.650,80.000,29.000,5.000,0,0,0
25278,898,Super Star,muelles,28 cm,4,hombre,1.700,80.000,28.000,5.000,1,0,0
29180,898,Super Star,muelles,28 cm,4,mujer,1.700,75.000,26.000,5.000,0,0,0
13326,939,Tecno 70d,espumación HR,30 cm,4,hombre,1.850,80.000,23.000,4.000,0,0,0
23763,939,Tecno 70d,espumación HR,30 cm,4,hombre,1.750,80.000,26.000,5.000,0,0,0
26940,939,Tecno 70d,espumación HR,30 cm,4,hombre,1.900,86.000,24.000,5.000,1,0,0
17314,1039,Tibet,muelles Ensacados,28 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,0
17431,1039,Tibet,muelles Ensacados,28 cm,4,hombre,1.740,65.000,21.000,4.000,1,0,0
18053,1039,Tibet,muelles Ensacados,28 cm,4,hombre,1.800,70.000,22.000,4.000,0,0,0
19923,1039,Tibet,muelles Ensacados,28 cm,4,hombre,1.790,79.000,25.000,4.000,0,0,0
21404,1039,Tibet,muelles Ensacados,28 cm,4,mujer,1.520,61.000,26.000,5.000,0,0,1
21404,1039,Tibet,muelles Ensacados,28 cm,4,hombre,1.700,84.000,29.000,5.000,0,0,1
30468,979,Tomahawk,muelles Ensacados,27 cm,4,mujer,1.580,56.000,22.000,4.000,0,0,0
22406,1092,Tornado,espumación HR,23 cm,5,hombre,1.640,110.000,41.000,4.000,0,0,0
28018,1092,Tornado,espumación HR,23 cm,5,mujer,1.560,70.000,29.000,4.000,0,0,0
28465,1092,Tornado,espumación HR,23 cm,5,hombre,1.820,70.000,21.000,5.000,0,0,0
29541,1092,Tornado,espumación HR,23 cm,5,mujer,1.500,65.000,29.000,5.000,0,0,1
29541,1092,Tornado,espumación HR,23 cm,5,hombre,1.800,120.000,37.000,5.000,0,0,1
12002,739,Ultra Confort,espumación HR,28 cm,3,mujer,1.700,70.000,24.000,5.000,0,0,1
12002,739,Ultra Confort,espumación HR,28 cm,3,hombre,1.800,75.000,23.000,5.000,0,0,1
3475,337,Vesubio,espumación HR,25 cm,4,mujer,1.700,65.000,22.000,5.000,0,0,1
3475,337,Vesubio,espumación HR,25 cm,4,hombre,1.800,70.000,22.000,5.000,0,0,1
3475,337,Vesubio,espumación HR,25 cm,4,mujer,1.700,65.000,22.000,5.000,0,0,1
3475,337,Vesubio,espumación HR,25 cm,4,hombre,1.800,70.000,22.000,5.000,0,0,1
5635,337,Vesubio,espumación HR,25 cm,4,mujer,1.600,62.000,24.000,4.000,0,0,0
5635,337,Vesubio,espumación HR,25 cm,4,mujer,1.600,62.000,24.000,4.000,0,0,0
6005,337,Vesubio,espumación HR,25 cm,4,mujer,1.700,64.000,22.000,4.000,0,0,1
6005,337,Vesubio,espumación HR,25 cm,4,hombre,2.000,100.000,25.000,4.000,0,0,1
5636,726,Vintage,muelles,22 cm,4,mujer,1.530,80.000,34.000,5.000,0,0,0
5636,726,Vintage,muelles,22 cm,4,mujer,1.530,80.000,34.000,5.000,0,0,0
6108,726,Vintage,muelles,22 cm,4,mujer,1.750,70.000,23.000,5.000,0,0,0
6108,726,Vintage,muelles,22 cm,4,mujer,1.750,70.000,23.000,5.000,0,0,0
6426,726,Vintage,muelles,22 cm,4,hombre,1.700,72.000,25.000,4.000,1,0,0
6426,726,Vintage,muelles,22 cm,4,hombre,1.700,72.000,25.000,4.000,1,0,0
6581,726,Vintage,muelles,22 cm,4,mujer,1.700,60.000,21.000,4.000,0,0,1
6581,726,Vintage,muelles,22 cm,4,hombre,1.900,90.000,25.000,4.000,0,0,1
6581,726,Vintage,muelles,22 cm,4,mujer,1.700,60.000,21.000,4.000,0,0,1
6581,726,Vintage,muelles,22 cm,4,hombre,1.900,90.000,25.000,4.000,0,0,1
6772,726,Vintage,muelles,22 cm,4,hombre,1.800,100.000,31.000,4.000,0,0,0
6772,726,Vintage,muelles,22 cm,4,hombre,1.800,100.000,31.000,4.000,0,0,0
6927,726,Vintage,muelles,22 cm,4,mujer,1.500,60.000,27.000,4.000,0,0,1
6927,726,Vintage,muelles,22 cm,4,hombre,1.770,76.000,24.000,4.000,0,0,1
6927,726,Vintage,muelles,22 cm,4,mujer,1.500,60.000,27.000,4.000,0,0,1
6927,726,Vintage,muelles,22 cm,4,hombre,1.770,76.000,24.000,4.000,0,0,1
7099,726,Vintage,muelles,22 cm,4,mujer,1.700,70.000,24.000,4.000,0,0,1
7099,726,Vintage,muelles,22 cm,4,hombre,1.900,100.000,28.000,4.000,1,0,1
7099,726,Vintage,muelles,22 cm,4,mujer,1.700,70.000,24.000,4.000,0,0,1
7099,726,Vintage,muelles,22 cm,4,hombre,1.900,100.000,28.000,4.000,1,0,1
7254,726,Vintage,muelles,22 cm,4,mujer,1.570,55.000,22.000,5.000,1,0,1
7254,726,Vintage,muelles,22 cm,4,hombre,1.850,75.000,22.000,5.000,1,0,1
7254,726,Vintage,muelles,22 cm,4,mujer,1.570,55.000,22.000,5.000,1,0,1
7254,726,Vintage,muelles,22 cm,4,hombre,1.850,75.000,22.000,5.000,1,0,1
7314,726,Vintage,muelles,22 cm,4,mujer,1.630,57.000,21.000,4.000,0,1,0
7314,726,Vintage,muelles,22 cm,4,mujer,1.630,57.000,21.000,4.000,0,1,0
8578,726,Vintage,muelles,22 cm,4,mujer,1.600,55.000,21.000,4.000,0,0,1
8578,726,Vintage,muelles,22 cm,4,hombre,1.770,60.000,19.000,4.000,1,0,1
6570,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,68.000,22.000,5.000,1,0,1
6570,644,Visco 3,espumación HR,22 cm,4,hombre,1.820,70.000,21.000,5.000,0,0,1
6570,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,68.000,22.000,5.000,1,0,1
6570,644,Visco 3,espumación HR,22 cm,4,hombre,1.820,70.000,21.000,5.000,0,0,1
7250,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,45.000,15.000,5.000,0,0,1
7250,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,77.000,27.000,5.000,0,0,1
7250,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,45.000,15.000,5.000,0,0,1
7250,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,77.000,27.000,5.000,0,0,1
7930,644,Visco 3,espumación HR,22 cm,4,mujer,1.650,60.000,22.000,4.000,0,0,1
7930,644,Visco 3,espumación HR,22 cm,4,hombre,1.800,78.000,24.000,4.000,0,0,1
8354,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,57.000,19.000,5.000,1,0,0
8354,644,Visco 3,espumación HR,22 cm,4,mujer,1.750,57.000,19.000,5.000,1,0,0
8926,644,Visco 3,espumación HR,22 cm,4,mujer,1.650,75.000,28.000,5.000,1,0,0
8926,644,Visco 3,espumación HR,22 cm,4,mujer,1.650,75.000,28.000,5.000,1,0,0
9241,644,Visco 3,espumación HR,22 cm,4,hombre,1.740,76.000,25.000,5.000,0,0,0
12391,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,67.000,23.000,4.000,0,0,0
12966,644,Visco 3,espumación HR,22 cm,4,mujer,1.690,75.000,26.000,5.000,0,0,0
13586,644,Visco 3,espumación HR,22 cm,4,mujer,1.710,60.000,21.000,4.000,0,0,1
13586,644,Visco 3,espumación HR,22 cm,4,hombre,1.770,78.000,25.000,4.000,0,0,1
14413,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,70.000,24.000,4.000,0,0,0
16264,644,Visco 3,espumación HR,22 cm,4,hombre,1.800,90.000,28.000,5.000,0,0,0
19548,644,Visco 3,espumación HR,22 cm,4,mujer,1.590,50.000,20.000,5.000,0,0,0
21422,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,50.000,17.000,5.000,0,0,0
22558,644,Visco 3,espumación HR,22 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,0
4688,646,Visco 4 Funda Lisa,espumación HR,20 cm,5,mujer,1.680,60.000,21.000,5.000,0,0,1
4688,646,Visco 4 Funda Lisa,espumación HR,20 cm,5,hombre,1.720,80.000,27.000,5.000,0,0,1
4688,646,Visco 4 Funda Lisa,espumación HR,20 cm,5,mujer,1.680,60.000,21.000,5.000,0,0,1
4688,646,Visco 4 Funda Lisa,espumación HR,20 cm,5,hombre,1.720,80.000,27.000,5.000,0,0,1
5771,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.620,72.000,27.000,5.000,0,0,1
5771,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.740,62.000,20.000,5.000,0,0,1
5771,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.620,72.000,27.000,5.000,0,0,1
5771,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.740,62.000,20.000,5.000,0,0,1
6028,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.680,47.000,17.000,4.000,0,0,0
6028,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.680,47.000,17.000,4.000,0,0,0
6184,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.800,90.000,28.000,4.000,0,0,0
6184,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.800,90.000,28.000,4.000,0,0,0
7805,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.780,60.000,19.000,5.000,0,0,1
7805,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.830,85.000,25.000,5.000,0,0,1
8641,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.620,60.000,23.000,5.000,1,0,0
8959,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.700,70.000,24.000,5.000,0,1,0
8969,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.600,55.000,21.000,4.000,1,0,0
9994,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.650,70.000,26.000,5.000,1,0,1
9994,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.820,100.000,30.000,5.000,1,0,1
10042,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.620,55.000,21.000,5.000,0,0,0
11758,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.700,60.000,21.000,3.000,0,0,1
11758,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.700,60.000,21.000,3.000,0,0,1
11955,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.720,76.000,26.000,4.000,0,0,0
12165,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.840,84.000,25.000,5.000,0,0,0
12702,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.750,72.000,24.000,4.000,0,0,0
12707,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.750,75.000,24.000,4.000,0,0,0
16574,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.680,63.000,22.000,5.000,0,0,0
17965,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.600,60.000,23.000,4.000,0,0,0
21475,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.720,60.000,20.000,4.000,0,0,0
21871,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.750,86.000,28.000,4.000,0,0,0
21945,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,hombre,1.750,73.000,24.000,5.000,0,0,0
22392,646,Visco 4 Funda Lisa,espumación HR,20 cm,4,mujer,1.650,70.000,26.000,5.000,1,0,0
4871,641,Visco 8,espumación HR,27 cm,4,mujer,1.680,60.000,21.000,4.000,0,0,1
4871,641,Visco 8,espumación HR,27 cm,4,hombre,1.780,80.000,25.000,4.000,0,0,1
4871,641,Visco 8,espumación HR,27 cm,4,mujer,1.680,60.000,21.000,4.000,0,0,1
4871,641,Visco 8,espumación HR,27 cm,4,hombre,1.780,80.000,25.000,4.000,0,0,1
5206,641,Visco 8,espumación HR,27 cm,4,hombre,1.780,70.000,22.000,5.000,1,1,0
5206,641,Visco 8,espumación HR,27 cm,4,hombre,1.780,70.000,22.000,5.000,1,1,0
6363,641,Visco 8,espumación HR,27 cm,4,mujer,1.650,70.000,26.000,5.000,1,1,0
6363,641,Visco 8,espumación HR,27 cm,4,mujer,1.650,70.000,26.000,5.000,1,1,0
6604,641,Visco 8,espumación HR,27 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,0
6604,641,Visco 8,espumación HR,27 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,0
7039,641,Visco 8,espumación HR,27 cm,4,mujer,1.650,90.000,33.000,5.000,1,0,1
7039,641,Visco 8,espumación HR,27 cm,4,hombre,1.750,82.000,27.000,5.000,0,0,1
7039,641,Visco 8,espumación HR,27 cm,4,mujer,1.650,90.000,33.000,5.000,1,0,1
7039,641,Visco 8,espumación HR,27 cm,4,hombre,1.750,82.000,27.000,5.000,0,0,1
7048,641,Visco 8,espumación HR,27 cm,4,mujer,1.680,65.000,23.000,4.000,0,0,1
7048,641,Visco 8,espumación HR,27 cm,4,hombre,1.770,82.000,26.000,4.000,1,0,1
7048,641,Visco 8,espumación HR,27 cm,4,mujer,1.680,65.000,23.000,4.000,0,0,1
7048,641,Visco 8,espumación HR,27 cm,4,hombre,1.770,82.000,26.000,4.000,1,0,1
7348,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,50.000,17.000,4.000,0,0,0
7348,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,50.000,17.000,4.000,0,0,0
7366,641,Visco 8,espumación HR,27 cm,4,mujer,1.710,68.000,23.000,5.000,0,0,1
7366,641,Visco 8,espumación HR,27 cm,4,hombre,1.900,85.000,24.000,5.000,1,0,1
7366,641,Visco 8,espumación HR,27 cm,4,mujer,1.710,68.000,23.000,5.000,0,0,1
7366,641,Visco 8,espumación HR,27 cm,4,hombre,1.900,85.000,24.000,5.000,1,0,1
7973,641,Visco 8,espumación HR,27 cm,4,hombre,1.800,78.000,24.000,5.000,0,0,0
11485,641,Visco 8,espumación HR,27 cm,4,hombre,1.950,87.000,23.000,5.000,1,0,0
11576,641,Visco 8,espumación HR,27 cm,4,hombre,1.870,95.000,27.000,5.000,1,0,0
11617,641,Visco 8,espumación HR,27 cm,4,hombre,1.800,95.000,29.000,5.000,0,0,0
12877,641,Visco 8,espumación HR,27 cm,4,hombre,1.750,75.000,24.000,5.000,0,0,0
14310,641,Visco 8,espumación HR,27 cm,4,hombre,1.900,90.000,25.000,5.000,0,0,0
15614,641,Visco 8,espumación HR,27 cm,4,hombre,1.750,75.000,24.000,5.000,0,0,0
16935,641,Visco 8,espumación HR,27 cm,4,hombre,1.870,87.000,25.000,5.000,1,0,0
17441,641,Visco 8,espumación HR,27 cm,4,hombre,1.750,74.000,24.000,4.000,0,0,0
17799,641,Visco 8,espumación HR,27 cm,4,hombre,1.800,82.000,25.000,5.000,0,0,0
18083,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,58.000,20.000,5.000,0,0,1
18083,641,Visco 8,espumación HR,27 cm,4,hombre,1.730,70.000,23.000,5.000,0,0,1
18355,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,60.000,21.000,5.000,0,0,1
18355,641,Visco 8,espumación HR,27 cm,4,hombre,1.900,90.000,25.000,5.000,0,0,1
19615,641,Visco 8,espumación HR,27 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,0
22246,641,Visco 8,espumación HR,27 cm,4,hombre,1.760,80.000,26.000,5.000,1,0,0
23827,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,56.000,19.000,5.000,0,0,0
24486,641,Visco 8,espumación HR,27 cm,4,mujer,1.700,60.000,21.000,5.000,0,0,0
26319,641,Visco 8,espumación HR,27 cm,4,hombre,1.600,90.000,35.000,5.000,1,0,0
28279,641,Visco 8,espumación HR,27 cm,4,hombre,1.900,95.000,26.000,5.000,0,0,0
30322,641,Visco 8,espumación HR,27 cm,4,hombre,1.830,90.000,27.000,5.000,0,0,0
14275,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.800,95.000,29.000,5.000,0,0,0
15290,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.620,139.000,53.000,5.000,0,0,0
16095,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.680,70.000,29.000,5.000,0,0,0
16110,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.850,90.000,26.000,4.000,1,0,0
16518,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.650,55.000,25.000,5.000,0,0,0
17177,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.700,55.000,19.000,5.000,0,0,0
17658,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.660,66.000,24.000,5.000,0,0,0
17779,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.680,55.000,22.000,4.000,0,0,0
17788,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.800,99.000,34.000,5.000,0,0,0
18103,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.690,57.000,20.000,4.000,0,0,0
18250,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.650,78.000,29.000,5.000,0,0,0
18317,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.710,78.000,27.000,4.000,0,0,0
18433,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.950,84.000,22.000,5.000,0,0,0
18718,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.640,65.000,24.000,5.000,0,0,0
18879,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.780,72.000,23.000,4.000,0,0,0
19036,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.820,80.000,24.000,4.000,0,0,0
19967,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.700,55.000,22.000,5.000,0,0,1
19967,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.780,80.000,29.000,5.000,0,0,1
20118,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.770,192.000,37.000,3.000,1,1,0
21077,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.700,65.000,22.000,5.000,1,0,1
21161,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.640,60.000,27.000,5.000,0,0,0
21578,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.650,70.000,26.000,5.000,0,0,0
21634,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.570,70.000,28.000,5.000,1,0,0
21758,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.750,75.000,24.000,5.000,0,0,0
22131,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,2.000,80.000,20.000,5.000,0,0,0
22527,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.910,93.000,25.000,5.000,1,0,0
23160,933,Visco Ensacado,muelles Ensacados,27 cm,4,hombre,1.900,85.000,24.000,5.000,0,0,0
28100,933,Visco Ensacado,muelles Ensacados,27 cm,4,mujer,1.600,70.000,27.000,5.000,0,0,0
6045,681,Visco Plus 5 Memory Top,espumación HR,23 cm,4,hombre,1.900,75.000,21.000,5.000,0,0,0
6045,681,Visco Plus 5 Memory Top,espumación HR,23 cm,4,hombre,1.900,75.000,21.000,5.000,0,0,0
7463,681,Visco Plus 5 Memory Top,espumación HR,23 cm,4,hombre,1.700,60.000,21.000,5.000,0,0,0
7463,681,Visco Plus 5 Memory Top,espumación HR,23 cm,4,hombre,1.700,60.000,21.000,5.000,0,0,0
12115,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
12528,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,hombre,1.800,110.000,34.000,5.000,0,0,0
13539,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,mujer,1.600,65.000,25.000,2.000,1,1,0
16384,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,hombre,1.800,75.000,23.000,5.000,0,0,0
17266,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,mujer,1.750,80.000,26.000,4.000,0,0,0
19487,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,hombre,1.700,70.000,24.000,4.000,0,0,0
19844,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,mujer,1.720,79.000,27.000,4.000,0,0,0
23218,681,Visco Plus 5 Memory Top,espumación HR,22 cm,4,hombre,1.700,85.000,29.000,5.000,0,0,0
